"group","type","sd"
"Genuine","sdc",59
"Genuine","sdc",303
"Genuine","sdc",97
"Genuine","sdc",199
"Genuine","sdc",216
"Genuine","sdc",88
"Genuine","sdc",91
"Genuine","sdc",143
"Genuine","sdc",230
"Genuine","sdc",250
"Genuine","sdc",220
"Genuine","sdc",212
"Genuine","sdc",430
"Genuine","sdc",267
"Genuine","sdc",103
"Genuine","sdc",110
"Genuine","sdc",164
"Genuine","sdc",169
"Genuine","sdc",143
"Genuine","sdc",129
"Genuine","sdc",296
"Genuine","sdc",331
"Genuine","sdc",82
"Genuine","sdc",201
"Genuine","sdc",340
"Genuine","sdc",144
"Genuine","sdc",190
"Genuine","sdc",209
"Genuine","sdc",206
"Genuine","sdc",181
"Genuine","sdc",172
"Genuine","sdc",151
"Genuine","sdc",203
"Genuine","sdc",608
"Genuine","sdc",265
"Genuine","sdc",108
"Genuine","sdc",194
"Genuine","sdc",322
"Genuine","sdc",155
"Genuine","sdc",103
"Genuine","sdc",137
"Genuine","sdc",170
"Genuine","sdc",573
"Genuine","sdc",256
"Genuine","sdc",65
"Genuine","sdc",876
"Genuine","sdc",194
"Genuine","sdc",388
"Genuine","sdc",170
"Genuine","sdc",154
"Genuine","sdc",225
"Genuine","sdc",216
"Genuine","sdc",199
"Genuine","sdc",312
"Genuine","sdc",246
"Genuine","sdc",350
"Genuine","sdc",130
"Genuine","sdc",225
"Genuine","sdc",196
"Genuine","sdc",122
"Genuine","sdc",414
"Genuine","sdc",126
"Genuine","sdc",117
"Genuine","sdc",58
"Genuine","sdc",65
"Genuine","sdc",173
"Genuine","sdc",533
"Genuine","sdc",106
"Genuine","sdc",144
"Genuine","sdc",255
"Genuine","sdc",70
"Genuine","sdc",81
"Genuine","sdc",127
"Genuine","sdc",196
"Genuine","sdc",944
"Genuine","sdc",152
"Genuine","sdc",220
"Genuine","sdc",61
"Genuine","sdc",340
"Genuine","sdc",128
"Genuine","sdc",676
"Genuine","sdc",191
"Genuine","sdc",209
"Genuine","sdc",246
"Genuine","sdc",202
"Genuine","sdc",919
"Genuine","sdc",159
"Genuine","sdc",86
"Genuine","sdc",1614
"Genuine","sdc",176
"Genuine","sdc",174
"Genuine","sdc",213
"Genuine","sdc",162
"Genuine","sdc",184
"Genuine","sdc",190
"Genuine","sdc",208
"Genuine","sdc",145
"Genuine","sdc",135
"Genuine","sdc",699
"Genuine","sdc",62
"Genuine","sdc",322
"Genuine","sdc",173
"Genuine","sdc",201
"Genuine","sdc",116
"Genuine","sdc",329
"Genuine","sdc",201
"Genuine","sdc",73
"Genuine","sdc",128
"Genuine","sdc",188
"Genuine","sdc",299
"Genuine","sdc",211
"Genuine","sdc",514
"Genuine","sdc",162
"Genuine","sdc",211
"Genuine","sdc",234
"Genuine","sdc",176
"Genuine","sdc",176
"Genuine","sdc",415
"Genuine","sdc",82
"Genuine","sdc",193
"Genuine","sdc",433
"Genuine","sdc",143
"Genuine","sdc",655
"Genuine","sdc",80
"Genuine","sdc",274
"Genuine","sdc",179
"Genuine","sdc",192
"Genuine","sdc",266
"Genuine","sdc",65
"Genuine","sdc",102
"Genuine","sdc",81
"Genuine","sdc",63
"Genuine","sdc",95
"Genuine","sdc",360
"Genuine","sdc",276
"Genuine","sdc",392
"Genuine","sdc",270
"Genuine","sdc",209
"Genuine","sdc",173
"Genuine","sdc",241
"Genuine","sdc",206
"Genuine","sdc",72
"Genuine","sdc",274
"Genuine","sdc",132
"Genuine","sdc",148
"Genuine","sdc",91
"Genuine","sdc",104
"Genuine","sdc",251
"Genuine","sdc",254
"Genuine","sdc",189
"Genuine","sdc",341
"Genuine","sdc",883
"Genuine","sdc",179
"Genuine","sdc",76
"Genuine","sdc",174
"Genuine","sdc",215
"Genuine","sdc",196
"Genuine","sdc",151
"Genuine","sdc",88
"Genuine","sdc",370
"Genuine","sdc",220
"Genuine","sdc",418
"Genuine","sdc",193
"Genuine","sdc",59
"Genuine","sdc",424
"Genuine","sdc",706
"Genuine","sdc",263
"Genuine","sdc",71
"Genuine","sdc",335
"Genuine","sdc",200
"Genuine","sdc",1998
"Genuine","sdc",85
"Genuine","sdc",115
"Genuine","sdc",218
"Genuine","sdc",270
"Genuine","sdc",396
"Genuine","sdc",479
"Genuine","sdc",175
"Genuine","sdc",226
"Genuine","sdc",232
"Genuine","sdc",189
"Genuine","sdc",127
"Genuine","sdc",177
"Genuine","sdc",106
"Genuine","sdc",225
"Genuine","sdc",170
"Genuine","sdc",80
"Genuine","sdc",234
"Genuine","sdc",82
"Genuine","sdc",262
"Genuine","sdc",68
"Genuine","sdc",84
"Genuine","sdc",284
"Genuine","sdc",110
"Genuine","sdc",134
"Genuine","sdc",209
"Genuine","sdc",221
"Genuine","sdc",82
"Genuine","sdc",650
"Genuine","sdc",285
"Genuine","sdc",387
"Genuine","sdc",97
"Genuine","sdc",162
"Genuine","sdc",149
"Genuine","sdc",211
"Genuine","sdc",115
"Genuine","sdc",191
"Genuine","sdc",185
"Genuine","sdc",178
"Genuine","sdc",495
"Genuine","sdc",200
"Genuine","sdc",53
"Genuine","sdc",234
"Genuine","sdc",51
"Genuine","sdc",147
"Genuine","sdc",292
"Genuine","sdc",162
"Genuine","sdc",156
"Genuine","sdc",230
"Genuine","sdc",61
"Genuine","sdc",105
"Genuine","sdc",158
"Genuine","sdc",169
"Genuine","sdc",178
"Genuine","sdc",67
"Genuine","sdc",266
"Genuine","sdc",1171
"Genuine","sdc",347
"Genuine","sdc",84
"Genuine","sdc",147
"Genuine","sdc",171
"Genuine","sdc",169
"Genuine","sdc",70
"Genuine","sdc",282
"Genuine","sdc",108
"Genuine","sdc",244
"Genuine","sdc",186
"Genuine","sdc",78
"Genuine","sdc",162
"Genuine","sdc",422
"Genuine","sdc",160
"Genuine","sdc",1296
"Genuine","sdc",180
"Genuine","sdc",162
"Genuine","sdc",87
"Genuine","sdc",191
"Genuine","sdc",69
"Genuine","sdc",509
"Genuine","sdc",119
"Genuine","sdc",228
"Genuine","sdc",321
"Genuine","sdc",117
"Genuine","sdc",110
"Genuine","sdc",155
"Genuine","sdc",540
"Genuine","sdc",186
"Genuine","sdc",142
"Genuine","sdc",1621
"Genuine","sdc",94
"Genuine","sdc",224
"Genuine","sdc",139
"Genuine","sdc",98
"Genuine","sdc",264
"Genuine","sdc",370
"Genuine","sdc",93
"Genuine","sdc",152
"Genuine","sdc",149
"Genuine","sdc",202
"Genuine","sdc",148
"Genuine","sdc",196
"Genuine","sdc",77
"Genuine","sdc",190
"Genuine","sdc",159
"Genuine","sdc",164
"Genuine","sdc",658
"Genuine","sdc",57
"Genuine","sdc",439
"Genuine","sdc",95
"Genuine","sdc",103
"Genuine","sdc",196
"Genuine","sdc",286
"Genuine","sdc",171
"Genuine","sdc",191
"Genuine","sdc",168
"Genuine","sdc",521
"Genuine","sdc",171
"Genuine","sdc",126
"Genuine","sdc",180
"Genuine","sdc",153
"Genuine","sdc",262
"Genuine","sdc",247
"Genuine","sdc",160
"Genuine","sdc",73
"Genuine","sdc",305
"Genuine","sdc",175
"Genuine","sdc",396
"Genuine","sdc",286
"Genuine","sdc",280
"Genuine","sdc",57
"Genuine","sdc",156
"Genuine","sdc",86
"Genuine","sdc",101
"Genuine","sdc",114
"Genuine","sdc",144
"Genuine","sdc",104
"Genuine","sdc",115
"Genuine","sdc",94
"Genuine","sdc",81
"Genuine","sdc",131
"Genuine","sdc",114
"Genuine","sdc",222
"Genuine","sdc",289
"Genuine","sdc",66
"Genuine","sdc",232
"Genuine","sdc",75
"Genuine","sdc",198
"Genuine","sdc",589
"Genuine","sdc",695
"Genuine","sdc",232
"Genuine","sdc",219
"Genuine","sdc",1222
"Genuine","sdc",189
"Genuine","sdc",289
"Genuine","sdc",63
"Genuine","sdc",1792
"Genuine","sdc",138
"Genuine","sdc",317
"Genuine","sdc",179
"Genuine","sdc",93
"Genuine","sdc",199
"Genuine","sdc",76
"Genuine","sdc",784
"Genuine","sdc",89
"Genuine","sdc",116
"Genuine","sdc",148
"Genuine","sdc",217
"Genuine","sdc",198
"Genuine","sdc",350
"Genuine","sdc",349
"Genuine","sdc",206
"Genuine","sdc",137
"Genuine","sdc",155
"Genuine","sdc",133
"Genuine","sdc",196
"Genuine","sdc",89
"Genuine","sdc",243
"Genuine","sdc",91
"Genuine","sdc",209
"Genuine","sdc",341
"Genuine","sdc",430
"Genuine","sdc",103
"Genuine","sdc",151
"Genuine","sdc",194
"Genuine","sdc",168
"Genuine","sdc",654
"Genuine","sdc",173
"Genuine","sdc",73
"Genuine","sdc",84
"Genuine","sdc",147
"Genuine","sdc",196
"Genuine","sdc",239
"Genuine","sdc",115
"Genuine","sdc",645
"Genuine","sdc",115
"Genuine","sdc",487
"Genuine","sdc",223
"Genuine","sdc",260
"Genuine","sdc",406
"Genuine","sdc",354
"Genuine","sdc",142
"Genuine","sdc",126
"Genuine","sdc",107
"Genuine","sdc",158
"Genuine","sdc",220
"Genuine","sdc",175
"Genuine","sdc",132
"Genuine","sdc",351
"Genuine","sdc",205
"Genuine","sdc",107
"Genuine","sdc",282
"Genuine","sdc",241
"Genuine","sdc",77
"Genuine","sdc",105
"Genuine","sdc",451
"Genuine","sdc",202
"Genuine","sdc",253
"Genuine","sdc",178
"Genuine","sdc",153
"Genuine","sdc",156
"Genuine","sdc",515
"Genuine","sdc",466
"Genuine","sdc",150
"Genuine","sdc",113
"Genuine","sdc",169
"Genuine","sdc",159
"Genuine","sdc",156
"Genuine","sdc",203
"Genuine","sdc",166
"Genuine","sdc",277
"Genuine","sdc",140
"Genuine","sdc",278
"Genuine","sdc",244
"Genuine","sdc",178
"Genuine","sdc",96
"Genuine","sdc",667
"Genuine","sdc",100
"Genuine","sdc",258
"Genuine","sdc",189
"Genuine","sdc",170
"Genuine","sdc",525
"Genuine","sdc",581
"Genuine","sdc",544
"Genuine","sdc",607
"Genuine","sdc",227
"Genuine","sdc",165
"Genuine","sdc",209
"Genuine","sdc",194
"Genuine","sdc",121
"Genuine","sdc",103
"Genuine","sdc",397
"Genuine","sdc",543
"Genuine","sdc",245
"Genuine","sdc",575
"Genuine","sdc",244
"Genuine","sdc",266
"Genuine","sdc",368
"Genuine","sdc",117
"Genuine","sdc",387
"Genuine","sdc",214
"Genuine","sdc",214
"Genuine","sdc",232
"Genuine","sdc",334
"Genuine","sdc",161
"Genuine","sdc",275
"Genuine","sdc",95
"Genuine","sdc",153
"Genuine","sdc",325
"Genuine","sdc",150
"Genuine","sdc",404
"Genuine","sdc",150
"Genuine","sdc",115
"Genuine","sdc",199
"Genuine","sdc",259
"Genuine","sdc",156
"Genuine","sdc",84
"Genuine","sdc",108
"Genuine","sdc",126
"Genuine","sdc",192
"Genuine","sdc",282
"Genuine","sdc",318
"Genuine","sdc",91
"Genuine","sdc",164
"Genuine","sdc",80
"Genuine","sdc",233
"Genuine","sdc",108
"Genuine","sdc",152
"Genuine","sdc",69
"Genuine","sdc",77
"Genuine","sdc",428
"Genuine","sdc",179
"Genuine","sdc",153
"Genuine","sdc",132
"Genuine","sdc",141
"Genuine","sdc",1160
"Genuine","sdc",351
"Genuine","sdc",742
"Genuine","sdc",207
"Genuine","sdc",220
"Genuine","sdc",294
"Genuine","sdc",270
"Genuine","sdc",246
"Genuine","sdc",198
"Genuine","sdc",275
"Genuine","sdc",301
"Genuine","sdc",98
"Genuine","sdc",80
"Genuine","sdc",245
"Genuine","sdc",258
"Genuine","sdc",92
"Genuine","sdc",304
"Genuine","sdc",464
"Genuine","sdc",141
"Genuine","sdc",376
"Genuine","sdc",308
"Genuine","sdc",106
"Genuine","sdc",242
"Genuine","sdc",184
"Genuine","sdc",204
"Genuine","sdc",93
"Genuine","sdc",322
"Genuine","sdc",66
"Genuine","sdc",202
"Genuine","sdc",73
"Genuine","sdc",95
"Genuine","sdc",81
"Genuine","sdc",150
"Genuine","sdc",100
"Genuine","sdc",355
"Genuine","sdc",276
"Genuine","sdc",241
"Genuine","sdc",107
"Genuine","sdc",71
"Genuine","sdc",396
"Genuine","sdc",245
"Genuine","sdc",165
"Genuine","sdc",177
"Genuine","sdc",153
"Genuine","sdc",228
"Genuine","sdc",298
"Genuine","sdc",707
"Genuine","sdc",264
"Genuine","sdc",263
"Genuine","sdc",300
"Genuine","sdc",131
"Genuine","sdc",110
"Genuine","sdc",201
"Genuine","sdc",151
"Genuine","sdc",547
"Genuine","sdc",235
"Genuine","sdc",105
"Genuine","sdc",215
"Genuine","sdc",271
"Genuine","sdc",106
"Genuine","sdc",235
"Genuine","sdc",643
"Genuine","sdc",349
"Genuine","sdc",67
"Genuine","sdc",118
"Genuine","sdc",170
"Genuine","sdc",289
"Genuine","sdc",160
"Genuine","sdc",154
"Genuine","sdc",645
"Genuine","sdc",101
"Genuine","sdc",110
"Genuine","sdc",389
"Genuine","sdc",560
"Genuine","sdc",334
"Genuine","sdc",88
"Genuine","sdc",311
"Genuine","sdc",175
"Genuine","sdc",225
"Genuine","sdc",239
"Genuine","sdc",188
"Genuine","sdc",151
"Genuine","sdc",199
"Genuine","sdc",216
"Genuine","sdc",210
"Genuine","sdc",107
"Genuine","sdc",183
"Genuine","sdc",198
"Genuine","sdc",238
"Genuine","sdc",376
"Genuine","sdc",108
"Genuine","sdc",191
"Genuine","sdc",155
"Genuine","sdc",134
"Genuine","sdc",276
"Genuine","sdc",229
"Genuine","sdc",193
"Genuine","sdc",120
"Genuine","sdc",203
"Genuine","sdc",204
"Genuine","sdc",609
"Genuine","sdc",182
"Genuine","sdc",289
"Genuine","sdc",222
"Genuine","sdc",124
"Genuine","sdc",175
"Genuine","sdc",90
"Genuine","sdc",241
"Genuine","sdc",146
"Genuine","sdc",290
"Genuine","sdc",146
"Genuine","sdc",277
"Genuine","sdc",185
"Genuine","sdc",108
"Genuine","sdc",197
"Genuine","sdc",184
"Genuine","sdc",692
"Genuine","sdc",132
"Genuine","sdc",184
"Genuine","sdc",186
"Genuine","sdc",137
"Genuine","sdc",252
"Genuine","sdc",363
"Genuine","sdc",62
"Genuine","sdc",84
"Genuine","sdc",122
"Genuine","sdc",154
"Genuine","sdc",895
"Genuine","sdc",162
"Genuine","sdc",997
"Genuine","sdc",280
"Genuine","sdc",171
"Genuine","sdc",166
"Genuine","sdc",212
"Genuine","sdc",83
"Genuine","sdc",419
"Genuine","sdc",58
"Genuine","sdc",59
"Genuine","sdc",562
"Genuine","sdc",65
"Genuine","sdc",248
"Genuine","sdc",163
"Genuine","sdc",147
"Genuine","sdc",233
"Genuine","sdc",203
"Genuine","sdc",167
"Genuine","sdc",376
"Genuine","sdc",306
"Genuine","sdc",202
"Genuine","sdc",208
"Genuine","sdc",95
"Genuine","sdc",257
"Genuine","sdc",154
"Genuine","sdc",164
"Genuine","sdc",140
"Genuine","sdc",113
"Genuine","sdc",209
"Genuine","sdc",251
"Genuine","sdc",353
"Genuine","sdc",118
"Genuine","sdc",235
"Genuine","sdc",228
"Genuine","sdc",55
"Genuine","sdc",91
"Genuine","sdc",377
"Genuine","sdc",111
"Genuine","sdc",425
"Genuine","sdc",159
"Genuine","sdc",164
"Genuine","sdc",292
"Genuine","sdc",195
"Genuine","sdc",94
"Genuine","sdc",212
"Genuine","sdc",90
"Genuine","sdc",257
"Genuine","sdc",144
"Genuine","sdc",119
"Genuine","sdc",190
"Genuine","sdc",109
"Genuine","sdc",323
"Genuine","sdc",146
"Genuine","sdc",355
"Genuine","sdc",232
"Genuine","sdc",131
"Genuine","sdc",296
"Genuine","sdc",114
"Genuine","sdc",202
"Genuine","sdc",166
"Genuine","sdc",174
"Genuine","sdc",77
"Genuine","sdc",286
"Genuine","sdc",93
"Genuine","sdc",294
"Genuine","sdc",282
"Genuine","sdc",205
"Genuine","sdc",153
"Genuine","sdc",169
"Genuine","sdc",84
"Genuine","sdc",159
"Genuine","sdc",189
"Genuine","sdc",178
"Genuine","sdc",471
"Genuine","sdc",105
"Genuine","sdc",269
"Genuine","sdc",81
"Genuine","sdc",207
"Genuine","sdc",68
"Genuine","sdc",209
"Genuine","sdc",153
"Genuine","sdc",255
"Genuine","sdc",133
"Genuine","sdc",130
"Genuine","sdc",454
"Genuine","sdc",138
"Genuine","sdc",314
"Genuine","sdc",282
"Genuine","sdc",201
"Genuine","sdc",92
"Genuine","sdc",235
"Genuine","sdc",367
"Genuine","sdc",64
"Genuine","sdc",159
"Genuine","sdc",283
"Genuine","sdc",166
"Genuine","sdc",191
"Genuine","sdc",422
"Genuine","sdc",178
"Genuine","sdc",174
"Genuine","sdc",185
"Genuine","sdc",70
"Genuine","sdc",123
"Genuine","sdc",116
"Genuine","sdc",260
"Genuine","sdc",83
"Genuine","sdc",184
"Genuine","sdc",79
"Genuine","sdc",156
"Genuine","sdc",228
"Genuine","sdc",236
"Genuine","sdc",145
"Genuine","sdc",273
"Genuine","sdc",125
"Genuine","sdc",450
"Genuine","sdc",353
"Genuine","sdc",144
"Genuine","sdc",469
"Genuine","sdc",123
"Genuine","sdc",184
"Genuine","sdc",99
"Genuine","sdc",187
"Genuine","sdc",83
"Genuine","sdc",451
"Genuine","sdc",217
"Genuine","sdc",70
"Genuine","sdc",439
"Genuine","sdc",178
"Genuine","sdc",109
"Genuine","sdc",220
"Genuine","sdc",74
"Genuine","sdc",82
"Genuine","sdc",150
"Genuine","sdc",190
"Genuine","sdc",187
"Genuine","sdc",152
"Genuine","sdc",399
"Genuine","sdc",277
"Genuine","sdc",193
"Genuine","sdc",156
"Genuine","sdc",79
"Genuine","sdc",183
"Genuine","sdc",176
"Genuine","sdc",87
"Genuine","sdc",88
"Genuine","sdc",184
"Genuine","sdc",128
"Genuine","sdc",179
"Genuine","sdc",210
"Genuine","sdc",78
"Genuine","sdc",205
"Genuine","sdc",425
"Genuine","sdc",319
"Genuine","sdc",109
"Genuine","sdc",233
"Genuine","sdc",1034
"Genuine","sdc",196
"Genuine","sdc",128
"Genuine","sdc",179
"Genuine","sdc",390
"Genuine","sdc",94
"Genuine","sdc",39
"Genuine","sdc",169
"Genuine","sdc",394
"Genuine","sdc",201
"Genuine","sdc",156
"Genuine","sdc",192
"Genuine","sdc",99
"Genuine","sdc",544
"Genuine","sdc",280
"Genuine","sdc",208
"Genuine","sdc",771
"Genuine","sdc",88
"Genuine","sdc",176
"Genuine","sdc",319
"Genuine","sdc",427
"Genuine","sdc",250
"Genuine","sdc",73
"Genuine","sdc",205
"Genuine","sdc",150
"Genuine","sdc",270
"Genuine","sdc",101
"Genuine","sdc",199
"Genuine","sdc",77
"Genuine","sdc",431
"Genuine","sdc",120
"Genuine","sdc",225
"Genuine","sdc",161
"Genuine","sdc",56
"Genuine","sdc",111
"Genuine","sdc",166
"Genuine","sdc",586
"Genuine","sdc",201
"Genuine","sdc",90
"Genuine","sdc",85
"Genuine","sdc",120
"Genuine","sdc",201
"Genuine","sdc",205
"Genuine","sdc",145
"Genuine","sdc",94
"Genuine","sdc",75
"Genuine","sdc",186
"Genuine","sdc",228
"Genuine","sdc",147
"Genuine","sdc",371
"Genuine","sdc",182
"Genuine","sdc",69
"Genuine","sdc",352
"Genuine","sdc",169
"Genuine","sdc",239
"Genuine","sdc",266
"Genuine","sdc",238
"Genuine","sdc",646
"Genuine","sdc",138
"Genuine","sdc",96
"Genuine","sdc",421
"Genuine","sdc",87
"Genuine","sdc",117
"Genuine","sdc",171
"Genuine","sdc",350
"Genuine","sdc",75
"Genuine","sdc",198
"Genuine","sdc",175
"Genuine","sdc",131
"Genuine","sdc",152
"Genuine","sdc",242
"Genuine","sdc",139
"Genuine","sdc",378
"Genuine","sdc",72
"Genuine","sdc",165
"Genuine","sdc",230
"Genuine","sdc",128
"Genuine","sdc",102
"Genuine","sdc",423
"Genuine","sdc",208
"Genuine","sdc",258
"Genuine","sdc",207
"Genuine","sdc",230
"Genuine","sdc",194
"Genuine","sdc",152
"Genuine","sdc",263
"Genuine","sdc",80
"Genuine","sdc",418
"Genuine","sdc",139
"Genuine","sdc",258
"Genuine","sdc",298
"Genuine","sdc",249
"Genuine","sdc",250
"Genuine","sdc",257
"Genuine","sdc",196
"Genuine","sdc",650
"Genuine","sdc",250
"Genuine","sdc",372
"Genuine","sdc",360
"Genuine","sdc",134
"Genuine","sdc",173
"Genuine","sdc",206
"Genuine","sdc",79
"Genuine","sdc",261
"Genuine","sdc",107
"Genuine","sdc",235
"Genuine","sdc",155
"Genuine","sdc",274
"Genuine","sdc",226
"Genuine","sdc",105
"Genuine","sdc",139
"Genuine","sdc",184
"Genuine","sdc",149
"Genuine","sdc",179
"Genuine","sdc",173
"Genuine","sdc",258
"Genuine","sdc",103
"Genuine","sdc",213
"Genuine","sdc",243
"Genuine","sdc",229
"Genuine","sdc",251
"Genuine","sdc",91
"Genuine","sdc",177
"Genuine","sdc",285
"Genuine","sdc",106
"Genuine","sdc",176
"Genuine","sdc",319
"Genuine","sdc",81
"Genuine","sdc",104
"Genuine","sdc",193
"Genuine","sdc",259
"Genuine","sdc",283
"Genuine","sdc",210
"Genuine","sdc",142
"Genuine","sdc",173
"Genuine","sdc",207
"Genuine","sdc",196
"Genuine","sdc",381
"Genuine","sdc",222
"Genuine","sdc",285
"Genuine","sdc",71
"Genuine","sdc",450
"Genuine","sdc",84
"Genuine","sdc",376
"Genuine","sdc",136
"Genuine","sdc",148
"Genuine","sdc",200
"Genuine","sdc",306
"Genuine","sdc",193
"Genuine","sdc",683
"Genuine","sdc",165
"Genuine","sdc",161
"Genuine","sdc",434
"Genuine","sdc",318
"Genuine","sdc",179
"Genuine","sdc",77
"Genuine","sdc",1118
"Genuine","sdc",97
"Genuine","sdc",158
"Genuine","sdc",161
"Genuine","sdc",69
"Genuine","sdc",138
"Genuine","sdc",198
"Genuine","sdc",647
"Genuine","sdc",410
"Genuine","sdc",811
"Genuine","sdc",698
"Genuine","sdc",170
"Genuine","sdc",309
"Genuine","sdc",148
"Genuine","sdc",180
"Genuine","sdc",453
"Genuine","sdc",64
"Genuine","sdc",586
"Genuine","sdc",85
"Genuine","sdc",881
"Genuine","sdc",86
"Genuine","sdc",74
"Genuine","sdc",154
"Genuine","sdc",245
"Genuine","sdc",252
"Genuine","sdc",254
"Genuine","sdc",193
"Genuine","sdc",881
"Genuine","sdc",72
"Genuine","sdc",354
"Genuine","sdc",86
"Genuine","sdc",557
"Genuine","sdc",481
"Genuine","sdc",179
"Genuine","sdc",276
"Genuine","sdc",1336
"Genuine","sdc",183
"Genuine","sdc",87
"Genuine","sdc",262
"Genuine","sdc",63
"Genuine","sdc",270
"Genuine","sdc",126
"Genuine","sdc",165
"Genuine","sdc",159
"Genuine","sdc",253
"Genuine","sdc",501
"Genuine","sdc",229
"Genuine","sdc",274
"Genuine","sdc",162
"Genuine","sdc",183
"Genuine","sdc",366
"Genuine","sdc",491
"Genuine","sdc",309
"Genuine","sdc",85
"Genuine","sdc",250
"Genuine","sdc",262
"Genuine","sdc",188
"Genuine","sdc",187
"Genuine","sdc",305
"Genuine","sdc",159
"Genuine","sdc",569
"Genuine","sdc",130
"Genuine","sdc",316
"Genuine","sdc",130
"Genuine","sdc",173
"Genuine","sdc",111
"Genuine","sdc",183
"Genuine","sdc",40
"Genuine","sdc",223
"Genuine","sdc",240
"Genuine","sdc",140
"Genuine","sdc",165
"Genuine","sdc",163
"Genuine","sdc",110
"Genuine","sdc",445
"Genuine","sdc",240
"Genuine","sdc",323
"Genuine","sdc",90
"Genuine","sdc",91
"Genuine","sdc",196
"Genuine","sdc",314
"Genuine","sdc",180
"Genuine","sdc",214
"Genuine","sdc",328
"Genuine","sdc",244
"Genuine","sdc",76
"Genuine","sdc",113
"Genuine","sdc",163
"Genuine","sdc",131
"Genuine","sdc",201
"Genuine","sdc",179
"Genuine","sdc",249
"Genuine","sdc",631
"Genuine","sdc",162
"Genuine","sdc",275
"Genuine","sdc",317
"Genuine","sdc",88
"Genuine","sdc",189
"Genuine","sdc",102
"Genuine","sdc",139
"Genuine","sdc",142
"Genuine","sdc",228
"Genuine","sdc",171
"Genuine","sdc",194
"Genuine","sdc",304
"Genuine","sdc",93
"Genuine","sdi",195
"Genuine","sdi",381
"Genuine","sdi",266
"Genuine","sdi",204
"Genuine","sdi",157
"Genuine","sdi",304
"Genuine","sdi",1320
"Genuine","sdi",230
"Genuine","sdi",351
"Genuine","sdi",242
"Genuine","sdi",181
"Genuine","sdi",160
"Genuine","sdi",177
"Genuine","sdi",259
"Genuine","sdi",175
"Genuine","sdi",183
"Genuine","sdi",270
"Genuine","sdi",396
"Genuine","sdi",266
"Genuine","sdi",338
"Genuine","sdi",126
"Genuine","sdi",192
"Genuine","sdi",196
"Genuine","sdi",343
"Genuine","sdi",275
"Genuine","sdi",193
"Genuine","sdi",118
"Genuine","sdi",158
"Genuine","sdi",280
"Genuine","sdi",342
"Genuine","sdi",155
"Genuine","sdi",447
"Genuine","sdi",204
"Genuine","sdi",157
"Genuine","sdi",250
"Genuine","sdi",259
"Genuine","sdi",123
"Genuine","sdi",130
"Genuine","sdi",580
"Genuine","sdi",765
"Genuine","sdi",241
"Genuine","sdi",105
"Genuine","sdi",138
"Genuine","sdi",159
"Genuine","sdi",181
"Genuine","sdi",142
"Genuine","sdi",228
"Genuine","sdi",266
"Genuine","sdi",138
"Genuine","sdi",170
"Genuine","sdi",275
"Genuine","sdi",195
"Genuine","sdi",278
"Genuine","sdi",333
"Genuine","sdi",402
"Genuine","sdi",134
"Genuine","sdi",229
"Genuine","sdi",207
"Genuine","sdi",231
"Genuine","sdi",275
"Genuine","sdi",309
"Genuine","sdi",161
"Genuine","sdi",113
"Genuine","sdi",197
"Genuine","sdi",196
"Genuine","sdi",122
"Genuine","sdi",115
"Genuine","sdi",179
"Genuine","sdi",270
"Genuine","sdi",111
"Genuine","sdi",166
"Genuine","sdi",282
"Genuine","sdi",218
"Genuine","sdi",163
"Genuine","sdi",389
"Genuine","sdi",425
"Genuine","sdi",278
"Genuine","sdi",466
"Genuine","sdi",115
"Genuine","sdi",340
"Genuine","sdi",105
"Genuine","sdi",232
"Genuine","sdi",177
"Genuine","sdi",148
"Genuine","sdi",372
"Genuine","sdi",275
"Genuine","sdi",248
"Genuine","sdi",101
"Genuine","sdi",140
"Genuine","sdi",160
"Genuine","sdi",421
"Genuine","sdi",223
"Genuine","sdi",124
"Genuine","sdi",183
"Genuine","sdi",186
"Genuine","sdi",250
"Genuine","sdi",231
"Genuine","sdi",225
"Genuine","sdi",205
"Genuine","sdi",89
"Genuine","sdi",271
"Genuine","sdi",135
"Genuine","sdi",218
"Genuine","sdi",125
"Genuine","sdi",198
"Genuine","sdi",197
"Genuine","sdi",157
"Genuine","sdi",186
"Genuine","sdi",94
"Genuine","sdi",214
"Genuine","sdi",191
"Genuine","sdi",230
"Genuine","sdi",239
"Genuine","sdi",255
"Genuine","sdi",241
"Genuine","sdi",150
"Genuine","sdi",154
"Genuine","sdi",269
"Genuine","sdi",212
"Genuine","sdi",258
"Genuine","sdi",124
"Genuine","sdi",184
"Genuine","sdi",288
"Genuine","sdi",99
"Genuine","sdi",111
"Genuine","sdi",190
"Genuine","sdi",255
"Genuine","sdi",208
"Genuine","sdi",134
"Genuine","sdi",233
"Genuine","sdi",436
"Genuine","sdi",262
"Genuine","sdi",229
"Genuine","sdi",149
"Genuine","sdi",210
"Genuine","sdi",403
"Genuine","sdi",174
"Genuine","sdi",246
"Genuine","sdi",216
"Genuine","sdi",233
"Genuine","sdi",358
"Genuine","sdi",306
"Genuine","sdi",335
"Genuine","sdi",201
"Genuine","sdi",282
"Genuine","sdi",190
"Genuine","sdi",411
"Genuine","sdi",367
"Genuine","sdi",82
"Genuine","sdi",598
"Genuine","sdi",161
"Genuine","sdi",220
"Genuine","sdi",148
"Genuine","sdi",125
"Genuine","sdi",221
"Genuine","sdi",194
