"id","type","test","result","n","rng"
"tyo.txt","Fabricated","Terminal digits, congruent means",0.678685785296075,25,"1"
"tyo.txt","Fabricated","Terminal digits, congruent sds",0.437274188913867,25,"1"
"tyo.txt","Fabricated","Terminal digits, incongruent means",0.834308260193408,25,"1"
"tyo.txt","Fabricated","Terminal digits, incongruent sds",0.0805185128187637,25,"1"
"tyo.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"tyo.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"1"
"tyo.txt","Fabricated","Multivariate association, M-SD congruent",0.479067667182896,25,"1"
"tyo.txt","Fabricated","Multivariate association, M-SD incongruent",0.645241567040147,25,"1"
"tyo.txt","Fabricated","Multivariate association, M-M across",0.607474430074134,25,"1"
"tyo.txt","Fabricated","Multivariate association, SD-SD across",0.838245095769341,25,"1"
"tyo.txt","Fabricated","Effect size (r)",0.295990672451659,25,"1"
"ulr.txt","Fabricated","Benford, congruent means",6.9695418300653e-09,25,"1"
"ulr.txt","Fabricated","Benford, congruent sds",0.0450864014107777,25,"1"
"ulr.txt","Fabricated","Benford, incongruent means",4.04243637670798e-14,25,"1"
"ulr.txt","Fabricated","Benford, incongruent sds",0.02920777558264,25,"1"
"ulr.txt","Fabricated","Terminal digits, congruent means",0.978072067711645,25,"1"
"ulr.txt","Fabricated","Terminal digits, congruent sds",0.89776259712149,25,"1"
"ulr.txt","Fabricated","Terminal digits, incongruent means",0.595548507284206,25,"1"
"ulr.txt","Fabricated","Terminal digits, incongruent sds",0.89776259712149,25,"1"
"ulr.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"ulr.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"ulr.txt","Fabricated","Multivariate association, M-SD congruent",0.522787677444074,25,"1"
"ulr.txt","Fabricated","Multivariate association, M-SD incongruent",0.296884919009673,25,"1"
"ulr.txt","Fabricated","Multivariate association, M-M across",0.779363021390005,25,"1"
"ulr.txt","Fabricated","Multivariate association, SD-SD across",0.661798612659713,25,"1"
"ulr.txt","Fabricated","Effect size (r)",0.407944695015284,25,"1"
"yty.txt","Fabricated","Benford, congruent means",8.43606052550186e-26,25,"1"
"yty.txt","Fabricated","Benford, congruent sds",0.000630952601254209,25,"1"
"yty.txt","Fabricated","Benford, incongruent means",4.403893734277e-26,25,"1"
"yty.txt","Fabricated","Benford, incongruent sds",0.00378388240179038,25,"1"
"yty.txt","Fabricated","Terminal digits, congruent means",0.437274188913867,25,"1"
"yty.txt","Fabricated","Terminal digits, congruent sds",0.89776259712149,25,"1"
"yty.txt","Fabricated","Terminal digits, incongruent means",0.75975627887207,25,"1"
"yty.txt","Fabricated","Terminal digits, incongruent sds",0.437274188913867,25,"1"
"yty.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"yty.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",8e-05,25,"1"
"yty.txt","Fabricated","Multivariate association, M-SD congruent",0.0168831023409698,25,"1"
"yty.txt","Fabricated","Multivariate association, M-SD incongruent",0.309694443401772,25,"1"
"yty.txt","Fabricated","Multivariate association, M-M across",0.903966401713716,25,"1"
"yty.txt","Fabricated","Multivariate association, SD-SD across",0.560694519483827,25,"1"
"yty.txt","Fabricated","Effect size (r)",0.543209544111144,25,"1"
"z26.txt","Fabricated","Benford, congruent means",1.12389753256723e-09,25,"0"
"z26.txt","Fabricated","Benford, congruent sds",2.73288422200942e-06,25,"0"
"z26.txt","Fabricated","Benford, incongruent means",1.8772181372874e-14,25,"0"
"z26.txt","Fabricated","Benford, incongruent sds",1.20322429175187e-09,25,"0"
"z26.txt","Fabricated","Terminal digits, congruent means",0.366917799112752,25,"0"
"z26.txt","Fabricated","Terminal digits, congruent sds",0.75975627887207,25,"0"
"z26.txt","Fabricated","Terminal digits, incongruent means",0.678685785296075,25,"0"
"z26.txt","Fabricated","Terminal digits, incongruent sds",0.595548507284206,25,"0"
"z26.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"z26.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"z26.txt","Fabricated","Multivariate association, M-SD congruent",0.0726533030124368,25,"0"
"z26.txt","Fabricated","Multivariate association, M-SD incongruent",-0.312863162597804,25,"0"
"z26.txt","Fabricated","Multivariate association, M-M across",-0.289744960202658,25,"0"
"z26.txt","Fabricated","Multivariate association, SD-SD across",0.00859595276556057,25,"0"
"z26.txt","Fabricated","Effect size (r)",0.548513307039475,25,"0"
"cebersole.ashland","Genuine","Parametric test of Multivariate association, M-SD congruent",0.223700522219967,84,NA
"cebersole.ashland","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.525592907211254,84,NA
"cebersole.ashland","Genuine","Parametric test of Multivariate association, M-M across",0.14027315646413,84,NA
"cebersole.ashland","Genuine","Parametric test of Multivariate association, SD-SD across",0.254302812778751,84,NA
"cebersole.ashland","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.0014949343721527,84,NA
"cebersole.bradley","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0110860458666292,119,NA
"cebersole.bradley","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0344479200969781,119,NA
"cebersole.bradley","Genuine","Parametric test of Multivariate association, M-M across",0.0693963345863579,119,NA
"cebersole.bradley","Genuine","Parametric test of Multivariate association, SD-SD across",0.120510986211287,119,NA
"cebersole.bradley","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",4.36089445814937e-06,119,NA
"cebersole.carleton","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0838516456251421,51,NA
"cebersole.carleton","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0204006754718033,51,NA
"cebersole.carleton","Genuine","Parametric test of Multivariate association, M-M across",0.0651736543030861,51,NA
"cebersole.carleton","Genuine","Parametric test of Multivariate association, SD-SD across",0.0169500427845484,51,NA
"cebersole.carleton","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",4.53759653078409e-06,51,NA
"cebersole.davis","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0557073377345444,120,NA
"cebersole.davis","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.00243356950111391,120,NA
"cebersole.davis","Genuine","Parametric test of Multivariate association, M-M across",0.0313505859467689,120,NA
"cebersole.davis","Genuine","Parametric test of Multivariate association, SD-SD across",0.0908112951102733,120,NA
"cebersole.davis","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",9.31988844422621e-07,120,NA
"cebersole.florida","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0799586031735961,138,NA
"cebersole.florida","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0201713288394975,138,NA
"cebersole.florida","Genuine","Parametric test of Multivariate association, M-M across",0.0338591303842299,138,NA
"cebersole.florida","Genuine","Parametric test of Multivariate association, SD-SD across",0.570241915118396,138,NA
"cebersole.florida","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",1.57816578555215e-05,138,NA
"cebersole.ithaca","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0781151462933024,288,NA
"cebersole.ithaca","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.016088703030556,288,NA
"cebersole.ithaca","Genuine","Parametric test of Multivariate association, M-M across",0.0356691600006108,288,NA
"cebersole.ithaca","Genuine","Parametric test of Multivariate association, SD-SD across",0.295729390466111,288,NA
"cebersole.ithaca","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",8.43753439902931e-05,288,NA
"cebersole.miami","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0614122053181132,101,NA
"cebersole.miami","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0429540393306213,101,NA
"cebersole.miami","Genuine","Parametric test of Multivariate association, M-M across",0.0289595690827155,101,NA
"cebersole.miami","Genuine","Parametric test of Multivariate association, SD-SD across",0.425967620329514,101,NA
"cebersole.miami","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.55087009276745e-05,101,NA
"cebersole.michst","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0296864052530428,127,NA
"cebersole.michst","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0018544076243007,127,NA
"cebersole.michst","Genuine","Parametric test of Multivariate association, M-M across",0.0142081665352797,127,NA
"cebersole.michst","Genuine","Parametric test of Multivariate association, SD-SD across",0.0331727097911612,127,NA
"cebersole.michst","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",3.98716890247184e-08,127,NA
"cebersole.mississippi","Genuine","Parametric test of Multivariate association, M-SD congruent",0.00204068751971682,93,NA
"cebersole.mississippi","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0322613277035419,93,NA
"cebersole.mississippi","Genuine","Parametric test of Multivariate association, M-M across",0.0301406697504603,93,NA
"cebersole.mississippi","Genuine","Parametric test of Multivariate association, SD-SD across",0.00699861215587456,93,NA
"cebersole.mississippi","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",5.24312090145577e-09,93,NA
"cebersole.montana","Genuine","Parametric test of Multivariate association, M-SD congruent",0.368490999463481,129,NA
"cebersole.montana","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.298844169550723,129,NA
"cebersole.montana","Genuine","Parametric test of Multivariate association, M-M across",0.0432056729520414,129,NA
"cebersole.montana","Genuine","Parametric test of Multivariate association, SD-SD across",0.598836758541533,129,NA
"cebersole.montana","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000945342238565696,129,NA
"cebersole.mturk","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0343032727015815,621,NA
"cebersole.mturk","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0445513874706784,621,NA
"cebersole.mturk","Genuine","Parametric test of Multivariate association, M-M across",0.169872691168852,621,NA
"cebersole.mturk","Genuine","Parametric test of Multivariate association, SD-SD across",0.25920260876308,621,NA
"cebersole.mturk","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000412752226742296,621,NA
"cebersole.nova","Genuine","Parametric test of Multivariate association, M-SD congruent",0.268032572831959,132,NA
"cebersole.nova","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0101589750542231,132,NA
"cebersole.nova","Genuine","Parametric test of Multivariate association, M-M across",0.106358115043795,132,NA
"cebersole.nova","Genuine","Parametric test of Multivariate association, SD-SD across",0.9440051227498,132,NA
"cebersole.nova","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000665291487087027,132,NA
"cebersole.osu","Genuine","Parametric test of Multivariate association, M-SD congruent",0.00416370611731163,163,NA
"cebersole.osu","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.00237343098766981,163,NA
"cebersole.osu","Genuine","Parametric test of Multivariate association, M-M across",0.134147708110621,163,NA
"cebersole.osu","Genuine","Parametric test of Multivariate association, SD-SD across",0.877357856092623,163,NA
"cebersole.osu","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",3.94138349633662e-06,163,NA
"cebersole.plu","Genuine","Parametric test of Multivariate association, M-SD congruent",0.216232531660078,101,NA
"cebersole.plu","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.101091008264117,101,NA
"cebersole.plu","Genuine","Parametric test of Multivariate association, M-M across",0.0496812375760364,101,NA
"cebersole.plu","Genuine","Parametric test of Multivariate association, SD-SD across",0.499922871834517,101,NA
"cebersole.plu","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000358293721712609,101,NA
"cebersole.psuabington","Genuine","Parametric test of Multivariate association, M-SD congruent",0.273608424082883,117,NA
"cebersole.psuabington","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0550994291138378,117,NA
"cebersole.psuabington","Genuine","Parametric test of Multivariate association, M-M across",0.168241329199623,117,NA
"cebersole.psuabington","Genuine","Parametric test of Multivariate association, SD-SD across",0.720056411377407,117,NA
"cebersole.psuabington","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.00275767643444546,117,NA
"cebersole.riverside","Genuine","Parametric test of Multivariate association, M-SD congruent",0.359033673968125,252,NA
"cebersole.riverside","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0172075148713271,252,NA
"cebersole.riverside","Genuine","Parametric test of Multivariate association, M-M across",0.118862820073042,252,NA
"cebersole.riverside","Genuine","Parametric test of Multivariate association, SD-SD across",0.879202649925278,252,NA
"cebersole.riverside","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000890557111217364,252,NA
"cebersole.sdsu","Genuine","Parametric test of Multivariate association, M-SD congruent",0.1328030400845,145,NA
"cebersole.sdsu","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0583539832060058,145,NA
"cebersole.sdsu","Genuine","Parametric test of Multivariate association, M-M across",0.0553288782689671,145,NA
"cebersole.sdsu","Genuine","Parametric test of Multivariate association, SD-SD across",0.679232700226922,145,NA
"cebersole.sdsu","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000149809406171208,145,NA
"cebersole.texasam","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0645970848047664,181,NA
"cebersole.texasam","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0228302758335416,181,NA
"cebersole.texasam","Genuine","Parametric test of Multivariate association, M-M across",0.06236370842908,181,NA
"cebersole.texasam","Genuine","Parametric test of Multivariate association, SD-SD across",0.950626835860385,181,NA
"cebersole.texasam","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0.000125039901942289,181,NA
"cebersole.toronto","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0217261971043496,82,NA
"cebersole.toronto","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0338456167587442,82,NA
"cebersole.toronto","Genuine","Parametric test of Multivariate association, M-M across",0.12575265895487,82,NA
"cebersole.toronto","Genuine","Parametric test of Multivariate association, SD-SD across",0.580419073431782,82,NA
"cebersole.toronto","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",8.75181844125661e-06,82,NA
"cebersole.vcu","Genuine","Parametric test of Multivariate association, M-SD congruent",0.58579985744791,97,NA
"cebersole.vcu","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.0915075408417039,97,NA
"cebersole.vcu","Genuine","Parametric test of Multivariate association, M-M across",0.0661673707173118,97,NA
"cebersole.vcu","Genuine","Parametric test of Multivariate association, SD-SD across",0.276005818436454,97,NA
"cebersole.vcu","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.87303752697503e-05,97,NA
"cebersole.virginia","Genuine","Parametric test of Multivariate association, M-SD congruent",0.0688065978148083,196,NA
"cebersole.virginia","Genuine","Parametric test of Multivariate association, M-SD incongruent",0.00199148416334177,196,NA
"cebersole.virginia","Genuine","Parametric test of Multivariate association, M-M across",0.00897950547974729,196,NA
"cebersole.virginia","Genuine","Parametric test of Multivariate association, SD-SD across",0.965993081425344,196,NA
"cebersole.virginia","Genuine","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",1.062539173358e-05,196,NA
"0jg.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.82273158914556e-19,25,"1"
"0jg.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",2.20151476773108e-22,25,"1"
"0jg.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0419216216414575,25,"1"
"0jg.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",1.05171972971697e-07,25,"1"
"0jg.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"19e.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.00523557062710414,25,"1"
"19e.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.00317354318776955,25,"1"
"19e.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.12141884232296,25,"1"
"19e.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.114729107828878,25,"1"
"19e.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.33888813731535e-07,25,"1"
"1se.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.0172028644140141,25,"1"
"1se.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.0706043662275823,25,"1"
"1se.txt","Fabricated","Parametric test of Multivariate association, M-M across",1.03311268331619e-06,25,"1"
"1se.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.115434278446517,25,"1"
"1se.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.08134784008537e-09,25,"1"
"1zm.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.00999582149906337,25,"0"
"1zm.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.1132094736524e-16,25,"0"
"1zm.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.247669393997704,25,"0"
"1zm.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",2.85058902578256e-06,25,"0"
"1zm.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
"2a9.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.00213619656416886,25,"1"
"2a9.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.38802142819662e-11,25,"1"
"2a9.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0628385236414218,25,"1"
"2a9.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.000734749549008555,25,"1"
"2a9.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",1.14912991740463e-18,25,"1"
"2f5.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.00113168546301035,25,"0"
"2f5.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.7404113208548e-09,25,"0"
"2f5.txt","Fabricated","Parametric test of Multivariate association, M-M across",3.06710178917501e-09,25,"0"
"2f5.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00190603029872966,25,"0"
"2f5.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
"3pl.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.320612495171544,25,"0"
"3pl.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.000424326457403505,25,"0"
"3pl.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.033627507598417,25,"0"
"3pl.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.000882805421179366,25,"0"
"3pl.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",7.08072086106017e-09,25,"0"
"3wn.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.0410601517287066,25,"0"
"3wn.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",2.71873667692767e-05,25,"0"
"3wn.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0414028343925281,25,"0"
"3wn.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.450932846683073,25,"0"
"3wn.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
"82z.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.00020266708899055,25,"1"
"82z.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",8.07338123809273e-05,25,"1"
"82z.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0812450401210084,25,"1"
"82z.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0236998446958521,25,"1"
"82z.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.98704367719808e-10,25,"1"
"8nb.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.67100656540978e-21,25,"0"
"8nb.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",2.00834596982734e-33,25,"0"
"8nb.txt","Fabricated","Parametric test of Multivariate association, M-M across",1.76196819441921e-16,25,"0"
"8nb.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0719430945094761,25,"0"
"8nb.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
"ez8.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.0362125370664561,25,"1"
"ez8.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",5.44170531202581e-09,25,"1"
"ez8.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.127981101338165,25,"1"
"ez8.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",9.02224588790076e-06,25,"1"
"ez8.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",1.29591621730689e-15,25,"1"
"g2f.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.81896811738631e-08,25,"1"
"g2f.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",8.66293096513777e-37,25,"1"
"g2f.txt","Fabricated","Parametric test of Multivariate association, M-M across",4.11598060853211e-08,25,"1"
"g2f.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",2.52125477839621e-06,25,"1"
"g2f.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",6.38657001823316e-52,25,"1"
"h5w.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.0135068543292406,25,"1"
"h5w.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.285010683780629,25,"1"
"h5w.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0873055848748225,25,"1"
"h5w.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.327293813653743,25,"1"
"h5w.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",8.19624409602801e-06,25,"1"
"h65.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.78618592311215e-16,25,"1"
"h65.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",5.9461431446359e-15,25,"1"
"h65.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.00700734185040471,25,"1"
"h65.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.881458008274471,25,"1"
"h65.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"hsu.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",3.7664995109606e-24,25,"1"
"hsu.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",2.70699050557123e-05,25,"1"
"hsu.txt","Fabricated","Parametric test of Multivariate association, M-M across",4.94421656291023e-09,25,"1"
"hsu.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00160772148575006,25,"1"
"hsu.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"jgg.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.000851238633222451,25,"0"
"jgg.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",7.32005846638258e-11,25,"0"
"jgg.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.000321689596853028,25,"0"
"jgg.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.510130371478824,25,"0"
"jgg.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
"jmq.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.8989405759898,25,"1"
"jmq.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.336679276709819,25,"1"
"jmq.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0146981851672392,25,"1"
"jmq.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.727061705270808,25,"1"
"jmq.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",2.19393289157578e-05,25,"1"
"nbu.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.06985076061743e-12,25,"0"
"nbu.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.11677009198149e-22,25,"0"
"nbu.txt","Fabricated","Parametric test of Multivariate association, M-M across",8.04354039814319e-10,25,"0"
"nbu.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.251499919008836,25,"0"
"nbu.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",1.45357219389947e-39,25,"0"
"o2f.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.371286822951677,25,"1"
"o2f.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",7.58732751854055e-05,25,"1"
"o2f.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.206833353438724,25,"1"
"o2f.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0322215217228447,25,"1"
"o2f.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"ojh.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.0653998332226e-23,25,"1"
"ojh.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",2.06825522439435e-37,25,"1"
"ojh.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.00887245067615275,25,"1"
"ojh.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00797208270741587,25,"1"
"ojh.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"pkl.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.0236630582941897,25,"1"
"pkl.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.0664311064300535,25,"1"
"pkl.txt","Fabricated","Parametric test of Multivariate association, M-M across",3.55758030188781e-10,25,"1"
"pkl.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00014962341121634,25,"1"
"pkl.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"sel.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",2.21319630644191e-24,25,"1"
"sel.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",5.17337969624433e-19,25,"1"
"sel.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.036616176080925,25,"1"
"sel.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00764438088990171,25,"1"
"sel.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"t5g.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.605256275355209,25,"0"
"t5g.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.145045128406365,25,"0"
"t5g.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.00479195962627776,25,"0"
"t5g.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0715466488568571,25,"0"
"t5g.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",7.78816338258934e-06,25,"0"
"tjv.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",2.82776296053512e-19,25,"1"
"tjv.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",6.58533963494073e-31,25,"1"
"tjv.txt","Fabricated","Parametric test of Multivariate association, M-M across",2.86688414810222e-16,25,"1"
"tjv.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.000201571790100618,25,"1"
"tjv.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"tyo.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.000117641868144754,25,"1"
