"referrer","partgender","anchoring","anch_n","anch_m","anch_sd","study","stat_know","spss","rcran","stata","sas","matlab","python","other","nopro","noanch","rng","full","tries","descr","bonus"
"R_dhUJJWdWK2rfLWR",1,1,25,38126,1462,3,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_dhUJJWdWK2rfLWR",0,1,25,38443,1309,3,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_dhUJJWdWK2rfLWR",1,0,25,422,86,4,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_dhUJJWdWK2rfLWR",0,0,25,440,190,4,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_dhUJJWdWK2rfLWR",1,1,25,41820,1094,4,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_dhUJJWdWK2rfLWR",0,1,25,42003,2015,4,"9","1",NA,NA,NA,NA,NA,"1",NA,0,0,0,"1","I used the same procedure between the four studies.  I estimated means relating to the low anchor to be about 120% of the anchor number, and means of the high anchor I estimated at about 80%.  I meant to alternate higher group means between male and female participant groups to prevent a main effect by gender.  I reduced the risk of accidentally producing a significant group difference by gender by estimating standard deviations that were slightly larger than I imagined they might be.","1"
"R_4Jf3zUJrydSIasB",1,0,25,3205.65,260.23,1,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,0,25,3172.89,301.99,1,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,1,25,5105,300.05,1,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,1,25,5135.63,257.32,1,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,0,25,1662235.33,282334.91,2,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,0,25,1597887.63,306320.98,2,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,1,25,4795782.22,313332,2,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,1,25,5010766.31,485177.16,2,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,0,25,21397.78,4321.17,3,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,0,25,19340,6523.76,3,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,1,25,39142.23,4293,3,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,1,25,39999.21,2439.23,3,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,0,25,9811.23,999.52,4,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,0,25,9950.33,1013.22,4,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",1,1,25,25327.3,4523.63,4,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_4Jf3zUJrydSIasB",0,1,25,26109.03,5231.93,4,"10","1",NA,NA,"1",NA,NA,"1",NA,0,0,0,"2","- calculated standard error first, so that I knew my limits that the cells could vary. / - looked at ratio difference between answer and correct answer on sample question / - considered how large the standard deviations should be with respect to the means","1"
"R_9XhjfXDjcchvSiF",1,0,25,1450,15.4,1,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,0,25,1320,30.5,1,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,1,25,4000,40.36,1,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,1,25,3500,20.54,1,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,0,25,345000,50.2,2,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,0,25,165000.5,30.6,2,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,1,25,3460000,100,2,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,1,25,1700000,255,2,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,0,25,40000,32.7,3,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,0,25,10000,25,3,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,1,25,25000,45,3,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,1,25,34000,36,3,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,0,25,400,50,4,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,0,25,250,34,4,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",1,1,25,45000,1000,4,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_9XhjfXDjcchvSiF",0,1,25,37000,562,4,"7","1","1","1",NA,"1",NA,NA,NA,0,0,0,"4",NA,"1"
"R_5gOxDE29u0gvbpP",1,0,25,2054.84,315.44,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,0,25,2165.14,321.61,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,1,25,3616.39,341.53,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,1,25,3586.89,351.82,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,0,25,1346211,233056,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,0,25,1332051,232915,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,1,25,4102158,243503,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,1,25,4201782,299244,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,0,25,13943.15,626.31,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,0,25,14096.01,692.56,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,1,25,31178.35,681.17,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,1,25,31064.94,644.25,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,0,25,866.94,131.26,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,0,25,855.16,145.37,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",1,1,25,14165.35,184.68,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_5gOxDE29u0gvbpP",0,1,25,14095.67,162.88,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"6","I tried to make them look like reasonable estimates, but assumed that with little knowledge of the real numbers the standard deviations would generally be on the high side. I also tried to show the main effect, but not a huge effect. (In hindsight, I may have needed to pay more attention to the p value and F statistic; I focused primarily on a binary supported or not-supported outcome. Some of the null results should have been closer to significant to be less obvious.).","1"
"R_6SdnyUSyMBF0LjL",1,0,25,2927.15,818.85,1,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,0,25,3290.6,698.87,1,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,1,25,3630.23,534.37,1,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,1,25,3511.98,448.97,1,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,0,25,4870800,798800.8,2,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,0,25,4940400,611746.7,2,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,1,25,3446800,560540.8,2,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,1,25,3726000,569092.8,2,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,0,25,31887.28,8455.04,3,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,0,25,29470.14,11172.31,3,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,1,25,38487.71,12170.97,3,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,1,25,36405.66,13876.84,3,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,0,25,18855.41,14910.86,4,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,0,25,23824.59,18086.57,4,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",1,1,25,38723.55,8938.2,4,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_6SdnyUSyMBF0LjL",0,1,25,37756.51,8635.04,4,"9",NA,"1",NA,NA,NA,NA,NA,NA,0,1,1,"1","I generated random normal distributions from a hypothetical mean and SD (obtained by asking others in the room the question), took the absolute value of the distribution, and calculated means and SDs from that.  Repeated procedure 4 times to put in each gender/anchor condition subgroup..  ",NA
"R_8vLYlGUBrQGm2Ed",1,0,25,675.53,1064.877671,1,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,0,25,648.11,839.9296855,1,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",1,1,25,4608.45,9711.027602,1,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,1,25,2455.96,1957.295093,1,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",1,0,25,25644.45,21356.65422,2,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,0,25,19780.67,1829.890095,2,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",1,1,25,5001201.19,15039.71014,2,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,1,25,4997790.9,11116.52767,2,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",1,0,25,7713.24,21462.73351,3,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,0,25,1807.41,1889.420172,3,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",1,1,25,51427.75,15315.32529,3,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
"R_8vLYlGUBrQGm2Ed",0,1,25,47470.82,10518.91054,3,"7","1",NA,NA,NA,"1",NA,NA,NA,0,1,1,"1","I created a dataset of 100 participants for each condition. For the first set of simulated data, I randomly generated numbers that were about %5 above the anchor and %20 below the anchor. I added in some high and low outliers and then tweaked the dataset until it was close the actual mean. /  / For the other sets of data, I took the difference between the anchor from the previous dataset and the new dataset and added or subtracted to the new dataset (depending on whether the new anchor was higher or lower). In other words, I rescaled the data from each condition to the anchor in the new dataset.","1"
